GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,7.4,7.4 [3.5-11.3],3.5,11.3
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_SEVERE,Severe,0.28,0.28 [0.01-1.59],0.01,1.59
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,7.0998311,7.1 [6.3-8.0],6.2781878,8.0037884
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.6263348,4.6 [2.1-8.3],2.1347219,8.2978003
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.4283035,1.4 [0.9-2.1],0.88973427,2.1472687
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,11.6,11.6 [4.5-21.3],4.5,21.3
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.125724,23.1 [20.2-26.2],20.230226,26.152387
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,15.546922,15.5 [13.8-17.3],13.809493,17.329624
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,5.3101402,5.3 [3.5-7.5],3.5021212,7.4818105
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.603252,19.6 [15.7-23.5],15.719341,23.516318
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1995,1995,1995,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,11.651535,11.7 [9.8-13.6],9.8243847,13.630234
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,9.605898,9.6 [7.0-12.7],6.9845766,12.744504
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,2.6054287,2.6 [1.8-3.5],1.8480141,3.5466727
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.6477734,1.6 [1.4-2.0],1.3675228,1.9663762
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,11.3,11.3 [4.2-21.1],4.2,21.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.5220306,1.5 [1.0-2.1],1.0307226,2.125564
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,12.039019,12.0 [10.7-13.5],10.66936,13.500826
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,22.618358,22.6 [19.6-25.8],19.604227,25.796556
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,15.921746,15.9 [14.0-17.9],14.022008,17.921016
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_MODERATE,Moderate,8.32,8.32 [1.98-23.1],1.98,23.1
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,12.1,12.1 [4.7-22.2],4.7,22.2
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,21.898808,21.9 [20.1-23.8],20.112325,23.765309
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.135509,19.1 [17.3-21.1],17.314892,21.096337
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.4696341,1.5 [0.8-2.3],0.84599108,2.3208214
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,7.3352583,7.3 [6.1-8.7],6.1457016,8.6941734
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,5.8371466,5.8 [5.2-6.5],5.2420642,6.4861417
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.4326276,4.4 [1.9-8.2],1.9200878,8.2327574
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.4188429,1.4 [1.2-1.7],1.2009118,1.6668808
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,18.703318,18.7 [13.9-24.0],13.908079,23.99043
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,6.3648328,6.4 [5.7-7.1],5.6633286,7.1431085
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,11.835159,11.8 [10.7-13.1],10.676407,13.052812
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.6528336,4.7 [3.3-6.3],3.3015531,6.3232489
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.7223769,4.7 [3.3-6.5],3.3159137,6.4878285
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,19.637263,19.6 [17.9-21.4],17.942415,21.377012
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,9.4727799,9.5 [8.0-11.1],8.0112875,11.056641
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_SEVERE,Severe,0.18,0.18 [0.01-0.99],0.01,0.99
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,16.619369,16.6 [13.6-19.8],13.584918,19.848181
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,31.39787,31.4 [28.2-34.8],28.172386,34.763604
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,55.501032,55.5 [53.0-58.0],53.039593,58.023858
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1991,1991,1991,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,34.325844,34.3 [30.7-37.9],30.721569,37.85823
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,6.1312325,6.1 [5.2-7.2],5.169164,7.2171152
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,3.9946146,4.0 [1.7-7.4],1.7236032,7.4462317
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,23.606767,23.6 [22.1-25.2],22.072408,25.180167
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,9.4802625,9.5 [8.1-11.0],8.0593266,11.016101
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,22.826895,22.8 [21.7-24.0],21.69877,23.981349
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,60.394,60 [25-140],25.0,140.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,11.1,11.1 [5.7-24.4],5.7,24.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.2900957,1.3 [1.0-1.6],0.99395141,1.6332293
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.4317377,1.4 [1.1-1.8],1.1117435,1.8095057
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,24.201702,24.2 [21.8-26.7],21.837935,26.655707
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,35.193461,35.2 [31.8-38.7],31.759578,38.733682
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,51.393193,51.4 [48.4-54.4],48.389763,54.378945
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.1941009,1.2 [0.9-1.5],0.90179117,1.5384167
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,0.52390811,0.5 [0.3-0.8],0.32998058,0.7944894
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,13.340396,13.3 [12.1-14.6],12.141402,14.565738
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.63115,19.6 [18.3-21.0],18.263826,21.045947
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,41.180846,41.2 [39.4-43.0],39.398968,42.991179
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,22.922133,22.9 [21.8-24.1],21.773848,24.058548
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_MILD,Mild,8.9,8.9 [5.1-18.6],5.1,18.6
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.1,15.1 [5.4-27.9],5.4,27.9
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_MODERATE,Moderate,2.2,2.2 [0.5-6.1],0.5,6.1
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,33.001274,33.0 [29.0-37.1],28.97236,37.148029
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,22.51786,22.5 [20.6-24.5],20.627475,24.489437
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,7.2932117,7.3 [6.2-8.5],6.2441416,8.4766671
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,8.6138181,8.6 [6.9-10.5],6.8862401,10.549661
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.687049,13.7 [11.8-15.6],11.845995,15.612131
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,20.359269,20.4 [19.4-21.4],19.354483,21.357499
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,3.6298487,3.6 [2.3-5.4],2.2600442,5.4358635
