GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.53,4.5,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,12.95712342,13.0 [9.5 - 16.8],9.497367517,16.77659464
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,16.925884615,16.9 [12.2 - 21.7],12.209111903,21.694528792
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001821,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-unrecorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-with-95-ci,2003,2003,2003,EUR,Europe,CHE,Switzerland,,,,0.818384086,0.8 [0.3 - 1.6],0.255448268,1.560959074
SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-harmful-use-%2815-%29-12-month-prevalence-%28-%29-with-95-ci,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,,5.3,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,9.76,9.8,,
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,7.1055136,7.1 [6.6 - 7.6],6.6244041,7.5783434
SA_0000001820,"Heavy episodic drinking (youth 15 -19 years), drinkers only, past 30 days (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/heavy-episodic-drinking-%28youth-15--19-years%29-drinkers-only-past-30-days-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,55.6,55.6 [51.8-59.4],,
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-fractions-all-cause-deaths-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.770502982,1.8 [0.0 - 3.6],-0.014228397,3.634674863
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1996,1996,1996,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.83,1.83,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.1057067,9.1 [8.1 - 10.2],8.0955395,10.2258764
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,,,,-0.053234041,-0.1 [-0.2 - 0.1],-0.236820066,0.131839984
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.12,0.12,,
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2022,2022,2022,EUR,Europe,CHE,Switzerland,,,,8.546666667,8.5 [7.1 - 10.1],7.100067785,10.10794892
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,28.935151979,28.9 [21.1 - 37.6],21.135464811,37.586727441
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,74.0738734,74.1 [72.7 - 75.4],72.657335,75.4209298
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.03,3,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,12.33,12.33,,
SA_0000001647,Awareness activities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/awareness-activities,2016,2016,2016,EUR,Europe,CHE,Switzerland,AWARENESSACTIVITYTYPE,AWARENESSACTIVITYTYPE_SA_ILLEGAL_SURROGATE_ALCOHOL,Illegal/surrogate alcohol,,No,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1984,1984,1984,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.31,0.31,,
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,8.3644502,8.4 [7.7 - 9.0],7.6610728,9.0302953
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.4495593,86.4 [85.7 - 87.2],85.7388513,87.1982533
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2014,2014,2014,EUR,Europe,CHE,Switzerland,,,,9.156666667,9.2 [7.5 - 10.6],7.53094048,10.61131219
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,7.4934903,7.5 [7.0 - 8.0],6.9586678,8.0076642
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1984,1984,1984,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,4.17,4.17,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.6322945,23.6 [22.1 - 25.2],22.0903423,25.1742467
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.22,3.2,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1982,1982,1982,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.71,2.71,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1969,1969,1969,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,6.45,6.45,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,21.08967979,21.1 [15.4 - 27.1],15.36711782,27.11721853
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,73.7015168,73.7 [72.4 - 75.0],72.4070825,74.9843766
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,9.56,9.6,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,26.2520361,26.3 [24.4 - 28.1],24.4204423,28.08363
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,,,,-0.046281861,0.0 [-0.2 - 0.1],-0.232639225,0.125587849
SA_0000001843,"Alcohol-attributable DALYs lost from all causes (all ages), (number)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-dalys-lost-from-all-causes-%28all-ages%29-%28number%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,122959.431650494,122 959.4,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1974,1974,1974,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,4.88,4.88,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1997,1997,1997,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,11.21,11.21,,
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,45.788134356,45.8 [33.4 - 58.9],33.363790366,58.874618191
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.8049942,19.8 [18.6 - 21.0],18.6373843,20.9726041
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.3541181,9.4 [8.7 - 10.0],8.7152919,9.9670956
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.61,1.6,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1968,1968,1968,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.53,2.53,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,79.6836033,79.7 [78.7 - 80.7],78.6950185,80.7093598
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.51,1.5,,
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,16.724758193,16.7 [12.0 - 21.6],12.033974888,21.56941922
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1985,1985,1985,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,7.21,7.21,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,79.8447368,79.8 [78.8 - 80.9],78.8323046,80.8952224
SA_0000001764,Server training,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/server-training,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,,Yes,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,5.2089247,5.2 [4.6 - 5.8],4.6229277,5.8499204
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,7.108940278,7.1 [5.1 - 9.3],5.095788347,9.320863131
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2008,2008,2008,EUR,Europe,CHE,Switzerland,,,,9.886666667,9.9 [8.3 - 11.6],8.298687538,11.58964492
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,6.97722,7.0 [6.5 - 7.4],6.5012124,7.4466707
SA_0000001819,Heavy episodic drinking (youth 15 -19 years) past 30 days (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/heavy-episodic-drinking-%28youth-15--19-years%29-past-30-days-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,39.3118586,39.3 [37.5-41.2],37.450936276,41.172780924
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.95,5,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,16.0582813,16.1 [14.9 - 17.2],14.8874321,17.2156737
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1970,1970,1970,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.47,0.47,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1981,1981,1981,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.6,2.60,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.73,4.7,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,5.7697134,5.8 [5.2 - 6.3],5.2264269,6.3155042
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1985,1985,1985,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.67,2.67,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.7676969,19.8 [18.7 - 20.8],18.6873677,20.8480262
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,33.565179951,33.6 [24.2 - 42.9],24.187003482,42.887422011
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.294181934,9.3 [7.7 - 11.0],7.701665981,11.025940754
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,26.0220023,26.0 [24.5 - 27.5],24.5443433,27.4996614
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,33.960333143,34.0 [24.5 - 43.2],24.481935086,43.182504943
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,6.16,6.16,,
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2004,2004,2004,EUR,Europe,CHE,Switzerland,,,,10.12666667,10.1 [8.5 - 11.7],8.477615218,11.74319776
SA_0000001818,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption, projections",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-total-%28recorded-unrecorded%29-per-capita-%2815-%29-consumption-with-95-ci-projections,2021,2021,2021,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.166041182,10.2 [7.0 - 13.3],6.999285077,13.332797286
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.7,1.70,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,9.36,9.4,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.2519974,13.3 [12.5 - 14.0],12.5335592,13.9704356
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,45.531651408,45.5 [33.3 - 58.9],33.29137365,58.919993184
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,5.03,5,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.6633528,86.7 [85.8 - 87.5],85.8189081,87.5029163
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.11,4.1,,
